CustomerID,Recency,Frequency,MonetaryValue,Future_MonetaryValue,Cluster,Segment
13338,58,1,487.02,0.0,1,Medium Value
13339,101,1,860.12,0.0,1,Medium Value
13340,6,5,9229.54,1506.94,1,Medium Value
13341,161,1,775.85,0.0,0,Low Value
13343,78,1,353.43,0.0,1,Medium Value
13344,178,1,1656.15,887.57,0,Low Value
13345,188,1,389.5,0.0,0,Low Value
13355,23,1,674.7,0.0,1,Medium Value
13357,158,1,609.95,0.0,0,Low Value
13358,169,1,439.03000000000003,0.0,0,Low Value
13362,147,2,1581.53,1509.21,0,Low Value
13365,118,1,700.6,1524.77,0,Low Value
13368,157,2,623.4,0.0,0,Low Value
13369,266,1,308.28000000000003,0.0,0,Low Value
13370,272,1,754.87,0.0,0,Low Value
13373,59,2,2055.58,1256.67,1,Medium Value
13376,104,2,770.0,249.76,1,Medium Value
13379,37,1,136.29,436.27,1,Medium Value
13381,14,4,2461.33,1177.98,1,Medium Value
13382,181,1,222.99,0.0,0,Low Value
13384,29,2,1755.84,2396.09,1,Medium Value
13385,230,1,534.57,0.0,0,Low Value
13388,32,2,677.1,0.0,1,Medium Value
13389,133,1,257.89,540.07,0,Low Value
13391,104,1,59.8,0.0,1,Medium Value
13394,16,5,1543.45,976.57,1,Medium Value
13395,86,1,307.72,0.0,1,Medium Value
13396,220,1,387.27000000000004,973.72,0,Low Value
13397,11,4,1228.19,315.94,1,Medium Value
13398,93,1,457.34000000000003,0.0,1,Medium Value
13402,28,2,621.23,0.0,1,Medium Value
13404,113,1,217.81,34.68,0,Low Value
13405,105,2,557.45,15.001,1,Medium Value
13408,7,40,17408.08,10708.960000000001,2,High Value
13410,88,3,545.04,458.02,1,Medium Value
13411,8,1,213.55,0.0,1,Medium Value
13414,34,3,1390.5,0.0,1,Medium Value
13417,106,1,236.0,404.83,1,Medium Value
13418,25,14,4342.13,1785.3,1,Medium Value
13420,50,2,159.85,0.0,1,Medium Value
13421,191,1,825.04,1026.04,0,Low Value
13425,9,3,1624.21,0.0,1,Medium Value
13426,83,5,1558.68,2082.64,1,Medium Value
13427,21,2,464.86,117.74000000000001,1,Medium Value
13435,11,3,1088.12,2721.77,1,Medium Value
13437,30,3,2024.25,1383.81,1,Medium Value
13439,156,1,283.71,0.0,0,Low Value
13448,119,4,1423.26,2116.11,1,Medium Value
13450,25,4,1421.46,622.26,1,Medium Value
13451,27,4,2463.39,512.76,1,Medium Value
13452,160,2,590.0,0.0,0,Low Value
13453,66,2,356.98,0.0,1,Medium Value
13455,267,1,692.94,365.4,0,Low Value
13456,56,3,855.0600000000001,911.6600000000001,1,Medium Value
13458,36,9,7355.4400000000005,2291.13,1,Medium Value
13461,39,2,884.2,560.8,1,Medium Value
13462,153,1,151.5,0.0,0,Low Value
13466,85,1,307.90000000000003,0.0,1,Medium Value
13468,8,27,4255.53,1449.44,1,Medium Value
13470,16,1,115.5,49.5,1,Medium Value
13473,233,1,241.26,181.38,0,Low Value
13474,137,1,229.59,0.0,0,Low Value
13475,92,4,1431.78,0.0,1,Medium Value
13476,79,2,1238.47,0.0,1,Medium Value
13477,39,4,899.55,555.03,1,Medium Value
13479,101,2,300.95,0.0,1,Medium Value
13481,9,4,1361.33,443.23,1,Medium Value
13482,133,1,184.64000000000001,0.0,0,Low Value
13484,142,1,313.8,0.0,0,Low Value
13485,134,1,454.24,0.0,0,Low Value
13486,29,2,819.61,302.8,1,Medium Value
13487,114,2,408.8,166.6,0,Low Value
13488,21,9,6596.38,2371.93,1,Medium Value
13489,6,4,449.52,0.0,1,Medium Value
13491,48,9,1088.45,127.37,1,Medium Value
13492,37,3,1269.84,0.0,1,Medium Value
13493,176,2,618.63,0.0,0,Low Value
13494,212,1,316.26000000000005,0.0,0,Low Value
13495,133,3,1072.43,972.44,0,Low Value
13496,260,1,501.01,152.32,0,Low Value
13497,183,2,348.05,0.0,0,Low Value
13499,126,2,463.79,695.3199999999999,0,Low Value
13500,23,1,326.40000000000003,840.37,1,Medium Value
13501,189,1,1340.32,0.0,0,Low Value
13502,175,2,189.16000000000003,102.83999999999999,0,Low Value
13505,67,3,2583.12,1810.51,1,Medium Value
13506,217,2,458.52,0.0,0,Low Value
13507,8,2,1636.47,842.69,1,Medium Value
13508,144,1,110.97,0.0,0,Low Value
13509,1,5,705.02,274.7,1,Medium Value
13510,84,1,585.32,1206.24,1,Medium Value
13512,161,1,251.21,0.0,0,Low Value
13513,27,1,205.1,0.0,1,Medium Value
13515,18,3,523.96,367.16,1,Medium Value
13516,139,1,146.0,1243.41,0,Low Value
13517,7,2,1612.18,516.24,1,Medium Value
13520,38,5,2947.98,676.37,1,Medium Value
13523,100,3,2369.24,1595.64,1,Medium Value
13524,2,3,408.86,271.32,1,Medium Value
13525,149,1,282.88,345.9,0,Low Value
13527,6,4,1366.42,921.09,1,Medium Value
13529,105,1,181.1,126.66000000000001,1,Medium Value
13531,106,2,483.8,0.0,1,Medium Value
13533,83,3,270.79,0.0,1,Medium Value
13534,8,21,4371.53,1498.55,1,Medium Value
13538,21,5,891.75,389.1,1,Medium Value
13539,141,2,315.65,315.69,0,Low Value
13544,141,1,122.91,168.5,0,Low Value
13546,101,1,188.16,438.83,1,Medium Value
13548,144,1,281.01,401.4,0,Low Value
13549,43,5,762.0500000000001,156.15,1,Medium Value
13551,220,1,91.80000000000001,0.0,0,Low Value
13552,24,9,2762.91,977.1600000000001,1,Medium Value
13555,102,2,1590.05,2559.23,1,Medium Value
13557,181,1,240.68,343.38,0,Low Value
13561,116,1,141.85999999999999,0.0,0,Low Value
13562,42,2,1209.73,589.6,1,Medium Value
13563,41,1,310.88,466.65,1,Medium Value
13564,45,3,1749.02,0.0,1,Medium Value
13565,235,1,110.17999999999999,130.04,0,Low Value
13568,74,1,192.85,0.0,1,Medium Value
13569,268,1,118.32,255.43,0,Low Value
13570,144,1,239.49,0.0,0,Low Value
13571,28,6,801.15,1291.17,1,Medium Value
13572,106,1,1384.25,0.0,1,Medium Value
13573,154,1,31.770000000000003,262.63,0,Low Value
13575,34,2,218.75,513.32,1,Medium Value
13576,14,12,4517.21,2200.13,1,Medium Value
13577,49,2,822.1,865.5,1,Medium Value
13579,270,1,164.7,302.34000000000003,0,Low Value
13581,210,1,118.0,0.0,0,Low Value
13583,56,1,781.03,0.0,1,Medium Value
13584,207,1,142.4,0.0,0,Low Value
13588,21,3,1075.62,1403.33,1,Medium Value
13589,80,1,147.0,232.65,1,Medium Value
13590,51,4,1116.38,865.54,1,Medium Value
13591,105,2,776.23,340.9,1,Medium Value
13592,106,3,205.51,42.45,1,Medium Value
13593,9,5,2037.0800000000002,0.0,1,Medium Value
13599,57,8,2313.84,2839.83,1,Medium Value
13600,213,1,219.52,0.0,0,Low Value
13601,112,1,373.2,320.12,0,Low Value
13606,144,2,250.42,30.119999999999997,0,Low Value
13610,11,5,776.21,355.67,1,Medium Value
13611,71,2,636.72,535.08,1,Medium Value
13614,65,2,794.98,815.48,1,Medium Value
13615,220,1,417.69,0.0,0,Low Value
13617,14,2,365.7,178.48,1,Medium Value
13618,74,1,177.34,0.0,1,Medium Value
13621,18,1,213.85,0.0,1,Medium Value
13623,111,4,551.92,195.86,1,Medium Value
13626,153,1,257.23,0.0,0,Low Value
13627,77,3,1027.0,611.47,1,Medium Value
13629,37,7,4897.36,2895.0,1,Medium Value
13630,6,5,1361.46,670.3199999999999,1,Medium Value
13631,44,10,3017.92,52.5,1,Medium Value
13632,74,3,814.6,1306.67,1,Medium Value
13634,7,3,783.77,791.39,1,Medium Value
13636,23,4,646.55,302.57,1,Medium Value
13637,88,2,684.85,125.65,1,Medium Value
13642,116,1,354.8,0.0,0,Low Value
13643,86,1,87.9,431.54,1,Medium Value
13644,6,1,851.09,1773.17,1,Medium Value
13645,21,1,252.1,0.0,1,Medium Value
13647,76,2,803.86,874.26,1,Medium Value
13649,157,2,346.6,0.0,0,Low Value
13650,108,2,745.5200000000001,1090.82,1,Medium Value
13652,157,2,638.24,456.84000000000003,0,Low Value
13654,46,4,1714.27,993.0600000000001,1,Medium Value
13655,15,2,932.97,0.0,1,Medium Value
13656,65,2,379.65,0.0,1,Medium Value
13657,102,1,152.34,229.8,1,Medium Value
13658,105,1,933.3,1705.87,1,Medium Value
13659,106,2,1573.2,0.0,1,Medium Value
13662,113,2,532.94,364.82,0,Low Value
13663,80,1,189.47,0.0,1,Medium Value
13666,188,2,64.05,20.6,0,Low Value
13667,50,1,305.02,0.0,1,Medium Value
13668,14,16,4934.87,1428.72,1,Medium Value
13669,50,1,48.150000000000006,170.39999999999998,1,Medium Value
13672,202,2,186.39000000000001,0.0,0,Low Value
13675,52,2,486.82000000000005,0.0,1,Medium Value
13678,52,1,232.6,0.0,1,Medium Value
13680,238,2,2391.59,1330.83,0,Low Value
13681,56,1,203.46,624.37,1,Medium Value
13682,88,1,59.5,0.0,1,Medium Value
13684,186,1,67.23,0.0,0,Low Value
13686,83,1,72.0,0.0,1,Medium Value
13692,114,2,871.58,616.74,0,Low Value
13694,8,39,45911.64,19127.98,2,High Value
13695,20,11,1385.53,1118.6,1,Medium Value
13699,56,1,308.58000000000004,0.0,1,Medium Value
13700,77,6,1245.8,1019.32,1,Medium Value
13703,219,1,99.5,0.0,0,Low Value
13705,45,2,522.68,189.18,1,Medium Value
13706,203,1,330.79,0.0,0,Low Value
13707,168,2,806.41,0.0,0,Low Value
13708,172,1,296.88,0.0,0,Low Value
13709,2,5,2939.21,3388.84,1,Medium Value
13711,119,2,252.06,0.0,0,Low Value
13712,147,1,228.84,0.0,0,Low Value
13715,182,5,1079.34,0.0,0,Low Value
13716,170,1,138.28,0.0,0,Low Value
13717,30,4,955.99,489.02,1,Medium Value
13718,147,2,306.55,0.0,0,Low Value
13719,106,2,338.74,702.9399999999999,1,Medium Value
13720,17,4,799.9,0.0,1,Medium Value
13722,32,3,2375.41,0.0,1,Medium Value
13723,118,1,199.85000000000002,0.0,0,Low Value
13725,70,7,1865.7,114.86,1,Medium Value
13726,1,1,292.68,786.98,1,Medium Value
13728,8,5,797.02,219.12,1,Medium Value
13730,36,2,752.6,0.0,1,Medium Value
13731,120,2,610.59,0.0,0,Low Value
13735,76,2,1409.69,1475.55,1,Medium Value
13736,161,1,357.53,374.37,0,Low Value
13737,101,1,339.6,0.0,1,Medium Value
13740,141,1,350.75,0.0,0,Low Value
13741,85,2,363.13,305.3,1,Medium Value
13742,63,10,2648.7200000000003,482.3,1,Medium Value
13743,8,5,912.12,429.48,1,Medium Value
13744,193,1,893.16,263.2,0,Low Value
13745,63,1,300.04,0.0,1,Medium Value
13747,274,1,79.6,0.0,0,Low Value
13748,133,3,580.85,367.4,0,Low Value
13750,41,4,1316.63,330.63,1,Medium Value
13751,189,1,296.25,0.0,0,Low Value
13752,25,6,1186.28,0.0,1,Medium Value
13753,188,1,741.26,0.0,0,Low Value
13754,52,2,282.6,0.0,1,Medium Value
13756,30,7,2558.34,2631.1800000000003,1,Medium Value
13758,102,5,2351.52,839.03,1,Medium Value
13760,157,1,135.09,151.70000000000002,0,Low Value
13761,80,1,491.71,578.94,1,Medium Value
13762,119,1,306.72,0.0,0,Low Value
13764,45,2,945.63,576.13,1,Medium Value
13767,9,28,9676.37,7543.990000000001,1,Medium Value
13769,23,6,1730.24,1066.27,1,Medium Value
13771,100,2,1464.8500000000001,1169.6,1,Medium Value
13772,140,1,228.42,903.71,0,Low Value
13777,30,24,12360.24,13616.92,1,Medium Value
13778,4,1,178.7,0.0,1,Medium Value
13780,71,1,116.28000000000002,243.73000000000002,1,Medium Value
13781,151,1,127.84,0.0,0,Low Value
13782,25,3,487.93,424.07,1,Medium Value
13784,14,8,1968.6299999999999,494.15999999999997,1,Medium Value
13786,268,1,230.4,0.0,0,Low Value
13787,265,1,106.4,202.64,0,Low Value
13791,28,2,1516.0,0.0,1,Medium Value
13792,188,1,74.60000000000001,120.95,0,Low Value
13798,8,41,28066.24,9087.61,2,High Value
13799,17,2,688.86,0.0,1,Medium Value
13800,210,1,558.32,0.0,0,Low Value
13802,39,3,4599.42,0.0,1,Medium Value
13803,156,1,277.07,0.0,0,Low Value
13804,42,3,1355.11,1280.68,1,Medium Value
13805,30,1,500.24,424.36,1,Medium Value
13807,268,1,112.6,0.0,0,Low Value
13809,206,1,155.05,0.0,0,Low Value
13811,84,3,814.5,0.0,1,Medium Value
13812,6,1,278.74,260.26,1,Medium Value
13813,35,1,385.14,981.72,1,Medium Value
13814,38,1,617.54,961.5799999999999,1,Medium Value
13815,73,2,2977.75,1049.61,1,Medium Value
13817,252,1,128.7,254.28,0,Low Value
13819,202,3,1140.35,0.0,0,Low Value
13821,45,2,385.64,0.0,1,Medium Value
13824,36,4,1429.84,269.1,1,Medium Value
13826,77,1,189.5,0.0,1,Medium Value
13827,34,2,300.76,111.29,1,Medium Value
13831,39,4,1455.3899999999999,747.5999999999999,1,Medium Value
13833,60,1,384.8,0.0,1,Medium Value
13835,56,2,537.34,297.23,1,Medium Value
13837,112,2,271.24,0.0,1,Medium Value
13838,18,3,479.59,212.14,1,Medium Value
13841,153,1,85.0,0.0,0,Low Value
13842,56,7,2165.27,1220.35,1,Medium Value
13846,143,2,663.9300000000001,201.13,0,Low Value
13848,198,2,935.0,320.0,0,Low Value
13849,71,1,593.58,944.37,1,Medium Value
13850,30,1,1595.48,0.0,1,Medium Value
13851,29,2,1353.28,1298.18,1,Medium Value
13854,7,19,6145.16,1964.36,1,Medium Value
13856,69,3,388.5,0.0,1,Medium Value
13859,227,1,201.16,0.0,0,Low Value
13862,9,6,1781.3,428.06,1,Medium Value
13863,148,1,305.78,0.0,0,Low Value
13865,37,3,383.34000000000003,118.22,1,Medium Value
13867,119,1,138.85,876.44,0,Low Value
13869,24,4,3104.9500000000003,0.0,1,Medium Value
13870,2,5,2179.4700000000003,591.47,1,Medium Value
13871,13,8,4074.2400000000002,2329.01,1,Medium Value
13873,20,3,389.6,0.0,1,Medium Value
13874,259,1,540.45,0.0,0,Low Value
13875,34,4,1424.8,361.99,1,Medium Value
13880,46,8,1680.76,1539.01,1,Medium Value
13881,8,9,6969.14,10190.38,1,Medium Value
13883,119,4,1742.78,931.7,1,Medium Value
13884,178,3,196.25,591.35,0,Low Value
13885,90,2,506.8,0.0,1,Medium Value
13887,105,1,349.55,0.0,1,Medium Value
13888,20,2,605.63,0.0,1,Medium Value
13890,8,2,501.11,1382.7,1,Medium Value
13892,147,1,54.519999999999996,578.45,0,Low Value
13893,198,1,821.1,0.0,0,Low Value
13894,211,1,160.85,403.77,0,Low Value
13895,44,2,937.3000000000001,1655.77,1,Medium Value
13898,226,1,155.93,0.0,0,Low Value
13899,175,1,298.5,90.02,0,Low Value
13900,84,3,740.95,0.0,1,Medium Value
13901,8,4,2652.28,214.92000000000002,1,Medium Value
13904,195,1,201.12,131.52,0,Low Value
13908,27,3,1461.61,907.94,1,Medium Value
13911,45,8,2437.63,143.28,1,Medium Value
13917,92,1,65.38,206.66,1,Medium Value
13918,154,1,198.20000000000002,1014.6400000000001,0,Low Value
13919,22,1,213.15,171.66,1,Medium Value
13922,252,1,172.25,0.0,0,Low Value
13925,22,2,496.05,182.2,1,Medium Value
13928,7,2,225.45000000000002,239.12,1,Medium Value
13929,70,2,842.65,0.0,1,Medium Value
13930,37,1,210.0,127.34,1,Medium Value
13931,181,1,378.21000000000004,859.32,0,Low Value
13932,195,1,307.4,0.0,0,Low Value
13933,10,2,608.79,0.0,1,Medium Value
13934,164,1,922.1,0.0,0,Low Value
13936,80,1,376.58,0.0,1,Medium Value
13937,70,1,158.85,0.0,1,Medium Value
13939,9,2,390.21,178.34,1,Medium Value
13940,17,2,391.06,448.08000000000004,1,Medium Value
13941,72,3,2831.26,2281.7000000000003,1,Medium Value
13946,102,2,485.96999999999997,75.6,1,Medium Value
13948,261,1,102.0,0.0,0,Low Value
13950,147,1,179.31,565.75,0,Low Value
13951,77,3,674.45,0.0,1,Medium Value
13952,118,2,3251.071,0.0,0,Low Value
13953,16,5,2604.36,911.32,1,Medium Value
13955,55,2,322.96,0.0,1,Medium Value
13956,39,3,680.27,346.15,1,Medium Value
13959,182,2,337.44,260.76,0,Low Value
13962,146,1,117.6,51.95,0,Low Value
13963,209,4,664.54,0.0,0,Low Value
13967,46,1,80.7,0.0,1,Medium Value
13969,8,11,3911.35,5142.59,1,Medium Value
13971,7,6,1985.9,772.36,1,Medium Value
13972,102,1,145.9,44.349999999999994,1,Medium Value
13973,188,1,264.7,0.0,0,Low Value
13975,29,4,1497.71,1028.57,1,Medium Value
13976,107,1,357.98,0.0,1,Medium Value
13982,64,3,1230.14,641.6700000000001,1,Medium Value
13983,88,8,1681.06,922.37,1,Medium Value
13984,27,4,819.33,101.18,1,Medium Value
13985,8,7,2773.04,4287.09,1,Medium Value
13988,63,3,1923.5,2224.46,1,Medium Value
13989,140,1,896.67,369.41,0,Low Value
13990,114,1,311.3,0.0,0,Low Value
13991,44,1,126.35,729.62,1,Medium Value
13993,1,6,2247.41,1218.95,1,Medium Value
13994,6,2,419.56,1893.5800000000002,1,Medium Value
13995,16,3,871.9,521.79,1,Medium Value
13999,16,8,2561.94,1339.8700000000001,1,Medium Value
14000,112,1,635.66,0.0,0,Low Value
14001,133,2,1309.14,733.94,0,Low Value
14002,35,2,529.73,0.0,1,Medium Value
14004,9,4,2962.26,1620.38,1,Medium Value
14005,34,3,696.56,2178.16,1,Medium Value
14006,16,3,962.19,0.0,1,Medium Value
14009,99,2,695.61,0.0,1,Medium Value
14012,178,1,328.8,0.0,0,Low Value
14013,11,3,473.02,0.0,1,Medium Value
14016,62,4,4341.21,0.0,1,Medium Value
14019,39,1,384.29,1037.32,1,Medium Value
14021,56,3,631.9,0.0,1,Medium Value
14022,126,1,440.0,0.0,0,Low Value
14023,151,1,273.14,310.93,0,Low Value
14024,22,2,327.7,0.0,1,Medium Value
14029,45,1,165.20000000000002,302.46,1,Medium Value
14030,22,6,1657.5,702.59,1,Medium Value
14031,27,13,9627.03,7659.83,1,Medium Value
14032,69,6,1845.3700000000001,1130.22,1,Medium Value
14034,58,2,473.90999999999997,177.91,1,Medium Value
14035,8,3,837.26,590.76,1,Medium Value
14036,185,1,626.65,0.0,0,Low Value
14037,77,2,147.20000000000002,0.0,1,Medium Value
14038,45,2,1086.42,473.96000000000004,1,Medium Value
14040,18,9,2485.91,1129.01,1,Medium Value
14041,167,1,141.41,0.0,0,Low Value
14044,4,3,542.11,110.71000000000001,1,Medium Value
14045,10,4,1659.75,0.0,1,Medium Value
14046,185,1,154.99,0.0,0,Low Value
14047,100,3,635.92,672.69,1,Medium Value
14048,206,1,409.93,0.0,0,Low Value
14049,59,3,3285.39,2396.33,1,Medium Value
14050,7,1,485.98,260.38,1,Medium Value
14051,14,15,8687.44,6922.95,1,Medium Value
14053,25,2,260.25,0.0,1,Medium Value
14055,7,1,725.6400000000001,0.0,1,Medium Value
14056,8,17,5382.51,2832.14,1,Medium Value
14057,1,13,4811.98,1405.98,1,Medium Value
14059,167,1,183.6,0.0,0,Low Value
14060,9,14,4102.78,2037.64,1,Medium Value
14062,13,9,7801.79,2663.0600000000004,1,Medium Value
14064,14,4,1097.68,256.06,1,Medium Value
14066,167,1,152.55,0.0,0,Low Value
14068,221,1,265.85,0.0,0,Low Value
14071,161,2,356.81,1082.01,0,Low Value
14075,162,1,307.92,634.34,0,Low Value
14076,30,1,122.47,0.0,1,Medium Value
14077,83,3,310.4,189.01999999999998,1,Medium Value
14078,2,6,1049.37,0.0,1,Medium Value
14079,25,1,375.1,0.0,1,Medium Value
14081,203,2,934.52,0.0,0,Low Value
14082,265,1,182.25,0.0,0,Low Value
14083,27,7,548.92,469.51,1,Medium Value
14085,42,12,3248.19,1200.35,1,Medium Value
14088,29,7,25507.89,24983.920000000002,1,Medium Value
14090,225,1,76.32000000000001,0.0,0,Low Value
14092,32,9,2437.8,1639.1100000000001,1,Medium Value
14096,2,1,21.84,65142.95,1,Medium Value
14099,21,8,2309.92,794.25,1,Medium Value
14100,38,1,194.9,0.0,1,Medium Value
14101,43,5,4944.39,1032.4,1,Medium Value
14104,55,2,216.21,0.0,1,Medium Value
14105,140,1,1266.23,0.0,0,Low Value
14107,77,5,1836.84,866.39,1,Medium Value
14108,2,1,291.33,306.58,1,Medium Value
14110,20,5,3259.62,2423.5299999999997,1,Medium Value
14111,7,2,247.2,445.65,1,Medium Value
14112,31,4,1900.82,1014.33,1,Medium Value
14113,255,1,433.5,1406.92,0,Low Value
14114,174,2,386.53,0.0,0,Low Value
14116,22,1,319.97,1062.77,1,Medium Value
14117,44,1,90.0,0.0,1,Medium Value
14127,23,3,709.71,0.0,1,Medium Value
14128,156,1,305.54,331.96,0,Low Value
14129,161,1,358.90000000000003,764.96,0,Low Value
14130,220,1,483.86,0.0,0,Low Value
14132,14,5,1552.46,2033.57,1,Medium Value
14133,30,3,605.64,0.0,1,Medium Value
14135,6,10,3190.32,1499.99,1,Medium Value
14141,6,1,285.16,629.97,1,Medium Value
14142,274,1,311.81,0.0,0,Low Value
14143,34,1,115.8,0.0,1,Medium Value
14145,57,3,2851.2,891.0,1,Medium Value
14146,155,2,1903.73,2287.27,0,Low Value
14147,186,1,182.8,300.6,0,Low Value
14148,134,1,157.2,0.0,0,Low Value
14149,121,1,446.62,0.0,0,Low Value
14150,260,1,306.18,352.46,0,Low Value
14152,135,1,314.51,306.78000000000003,0,Low Value
14154,140,2,1345.62,0.0,0,Low Value
14155,167,1,118.75,0.0,0,Low Value
14156,15,35,85001.9,32377.73,2,High Value
14157,186,1,277.17,155.71,0,Low Value
14159,45,6,2184.21,2508.8,1,Medium Value
14161,116,3,1110.52,0.0,1,Medium Value
14162,74,2,289.36,0.0,1,Medium Value
14163,53,3,1659.39,786.52,1,Medium Value
14165,176,1,122.53999999999999,0.0,0,Low Value
14167,66,3,402.1,172.74,1,Medium Value
14173,120,1,114.04,336.8,0,Low Value
14175,72,2,1205.99,2016.31,1,Medium Value
14176,198,4,576.9000000000001,0.0,0,Low Value
14177,80,1,118.08,441.33,1,Medium Value
14178,44,2,312.89,1308.04,1,Medium Value
14180,7,21,4110.12,638.4,1,Medium Value
14185,232,1,197.65,0.0,0,Low Value
14188,10,4,1383.46,670.9,1,Medium Value
14189,14,10,2906.96,1747.1200000000001,1,Medium Value
14191,9,7,2258.26,2426.5,1,Medium Value
14193,170,1,422.54,430.85,0,Low Value
14194,7,12,5666.45,5683.07,1,Medium Value
14195,102,2,1012.0,0.0,1,Medium Value
14196,7,1,335.52,0.0,1,Medium Value
14198,46,2,356.95,344.45,1,Medium Value
14199,119,1,185.39999999999998,0.0,0,Low Value
14201,50,5,521.24,226.2,1,Medium Value
14205,165,1,222.9,243.8,0,Low Value
14206,140,1,328.15999999999997,0.0,0,Low Value
14209,22,5,1876.33,197.10000000000002,1,Medium Value
14210,6,6,1905.8400000000001,0.0,1,Medium Value
14211,108,5,909.89,1331.21,1,Medium Value
14214,57,3,899.16,105.22,1,Medium Value
14215,87,4,1098.27,691.45,1,Medium Value
14217,56,9,1085.0,919.98,1,Medium Value
14220,148,2,632.4000000000001,0.0,0,Low Value
14221,14,7,2617.01,815.79,1,Medium Value
14222,78,1,683.17,0.0,1,Medium Value
14223,58,2,656.59,334.54,1,Medium Value
14224,11,4,1050.1200000000001,0.0,1,Medium Value
14226,111,2,1709.4,522.7900000000001,1,Medium Value
14227,97,7,2399.52,951.44,1,Medium Value
14229,192,2,762.13,785.0699999999999,0,Low Value
14231,84,3,925.71,0.0,1,Medium Value
14232,16,4,1573.33,474.74,1,Medium Value
14233,112,3,959.1,503.62,1,Medium Value
14235,58,4,2802.86,342.0,1,Medium Value
14236,273,1,189.3,301.56,0,Low Value
14237,274,1,161.0,0.0,0,Low Value
14238,227,1,146.85,0.0,0,Low Value
14239,31,7,1415.54,965.3100000000001,1,Medium Value
14240,126,1,226.85000000000002,663.49,0,Low Value
14241,84,1,213.70000000000002,0.0,1,Medium Value
14242,135,2,280.55,0.0,0,Low Value
14243,41,7,1990.78,597.99,1,Medium Value
14245,120,2,1693.45,0.0,0,Low Value
14246,11,3,1474.06,0.0,1,Medium Value
14247,179,1,136.77,0.0,0,Low Value
14248,219,1,302.58,0.0,0,Low Value
14256,161,2,969.0600000000001,0.0,0,Low Value
14257,24,4,2725.84,373.88,1,Medium Value
14258,52,7,9386.32,3283.66,1,Medium Value
14259,42,1,120.0,0.0,1,Medium Value
14262,8,3,855.0,1763.23,1,Medium Value
14264,55,2,333.97,0.0,1,Medium Value
14265,10,2,530.18,0.0,1,Medium Value
14267,63,3,1516.24,0.0,1,Medium Value
14270,232,1,492.65000000000003,0.0,0,Low Value
14271,126,1,112.32000000000001,0.0,0,Low Value
14272,155,1,132.09,305.87,0,Low Value
14273,37,3,450.05,109.92,1,Medium Value
14276,81,2,720.4,399.34000000000003,1,Medium Value
14277,113,1,1637.43,2578.77,0,Low Value
14280,97,1,134.04,0.0,1,Medium Value
14282,10,9,2495.44,1233.9,1,Medium Value
14285,77,1,5.9,1904.1100000000001,1,Medium Value
14286,144,1,2050.08,2578.67,0,Low Value
14287,99,2,83.28,93.35,1,Medium Value
14288,114,1,426.6,0.0,0,Low Value
14289,35,5,832.78,78.48,1,Medium Value
14290,262,1,777.5600000000001,1537.09,0,Low Value
14291,21,7,2355.54,1527.71,1,Medium Value
14292,46,4,2590.21,2281.72,1,Medium Value
14293,48,3,739.41,307.15000000000003,1,Medium Value
14297,175,1,232.6,1072.73,0,Low Value
14298,24,36,35591.84,15935.46,2,High Value
14299,8,5,2437.14,1528.48,1,Medium Value
14301,18,1,640.14,0.0,1,Medium Value
14304,123,1,383.45,0.0,0,Low Value
14305,15,2,1048.45,810.51,1,Medium Value
14307,35,4,2307.89,687.83,1,Medium Value
14309,69,6,1310.02,1042.51,1,Medium Value
14311,143,1,310.26,0.0,0,Low Value
14312,87,4,854.59,757.0,1,Medium Value
14314,7,1,120.0,0.0,1,Medium Value
14315,30,5,1550.15,930.98,1,Medium Value
14320,107,2,477.79,0.0,1,Medium Value
14321,17,3,900.65,630.1,1,Medium Value
14323,15,2,605.0600000000001,0.0,1,Medium Value
14326,143,1,183.85,0.0,0,Low Value
14327,64,1,311.65000000000003,0.0,1,Medium Value
14329,9,4,3485.03,1529.81,1,Medium Value
14331,25,2,462.66,0.0,1,Medium Value
14332,48,1,119.04,747.27,1,Medium Value
14334,23,6,2013.51,538.7,1,Medium Value
14336,99,3,1114.39,500.52000000000004,1,Medium Value
14338,62,2,588.22,0.0,1,Medium Value
14339,143,1,309.52000000000004,0.0,0,Low Value
14340,119,1,134.7,0.0,0,Low Value
14341,31,6,1139.52,1042.76,1,Medium Value
14342,38,2,419.74,248.82,1,Medium Value
14344,28,8,889.9300000000001,0.0,1,Medium Value
14346,21,2,1021.58,0.0,1,Medium Value
14348,161,1,409.57,0.0,0,Low Value
14350,175,1,282.93,0.0,0,Low Value
14351,65,1,51.0,0.0,1,Medium Value
14352,58,4,1078.96,0.0,1,Medium Value
14353,116,1,90.6,0.0,0,Low Value
14355,266,1,174.4,0.0,0,Low Value
14364,9,8,3717.35,0.0,1,Medium Value
14367,38,10,5448.45,3813.07,1,Medium Value
14368,220,1,155.0,0.0,0,Low Value
14371,196,1,100.5,0.0,0,Low Value
14373,259,1,76.55,0.0,0,Low Value
14375,86,1,257.68,0.0,1,Medium Value
14377,92,2,617.05,0.0,1,Medium Value
14379,196,1,110.98,237.12,0,Low Value
14383,64,1,242.09,1005.6,1,Medium Value
14386,197,1,142.4,0.0,0,Low Value
14387,10,1,440.76,1329.8,1,Medium Value
14388,22,5,1835.11,1377.73,1,Medium Value
14389,91,1,311.14,732.32,1,Medium Value
14390,45,4,1592.66,3060.1600000000003,1,Medium Value
